Id,SalePrice
2735,135291.59076200347
2736,138487.6946200573
2737,122418.21740384576
2738,120050.46741009239
2739,168460.8242550048
2740,136038.24821512087
2741,134201.88135351802
2742,145608.2314086699
2743,149250.93695745122
2744,153659.52159688334
2745,153961.94328772507
2746,139971.81235453257
2747,155576.94250856992
2748,127114.10158303716
2749,132819.37370388585
2750,126139.98077573857
2751,141362.59470712332
2752,166991.63712271355
2753,142999.89378591577
2754,219270.61588458612
2755,128519.10550162537
2756,99253.89059527546
2757,67990.74663062497
2758,85799.67658545112
2759,155383.27275461232
2760,81337.65481139602
2761,162587.4046328353
2762,132863.89315024758
2763,184351.19841317242
2764,157188.8532895775
2765,277200.19165362464
2766,146352.36051579288
2767,81952.33085936963
2768,120013.67548223562
2769,145390.16062154027
2770,124357.4967698976
2771,107799.3787353733
2772,122041.5388351892
2773,167212.5895046882
2774,139932.8419738974
2775,112502.26361066452
2776,151846.29359034635
2777,137797.32167512368
2778,104483.24558020411
2779,111393.72297304268
2780,107684.7640967363
2781,96081.3115671045
2782,103291.44384344731
2783,97125.1253105963
2784,131989.74858423584
2785,138736.12822101722
2786,67900.84788971212
2787,123177.42192862763
2788,63725.17798904877
2789,178614.89521558897
2790,92949.61513323242
2791,124557.34258805093
2792,64879.023206962614
2793,200651.7663380935
2794,75543.84954495612
2795,130862.59091780441
2796,108083.8863557556
2797,218465.5941877027
2798,80606.78286087203
2799,122101.32069296925
2800,63802.961219726945
2801,90192.6538984494
2802,140590.2492555976
2803,150817.5059480033
2804,131482.27102769562
2805,122153.9630533147
2806,81792.31498262144
2807,157130.55579577843
2808,167980.77949317134
2809,132779.07862157887
2810,141308.9411076956
2811,168718.45541521808
2812,159524.86388386204
2813,156205.43380882466
2814,143161.98194849622
2815,104483.64232871932
2816,277628.3206721158
2817,164652.86151854665
2818,131513.74584844726
2819,147835.66618782975
2820,143740.45553873733
2821,126591.96708125692
2822,233774.15966054224
2823,414859.9405988364
2824,182818.41968970172
2825,135192.7482594126
2826,138585.0199445991
2827,145669.34616545853
2828,198527.89740788768
2829,195334.93662758087
2830,227156.9994437971
2831,175501.04282473525
2832,235450.03553183487
2833,292109.0801606645
2834,213126.29923481448
2835,220581.36777844303
2836,185798.92101610033
2837,158534.20685037223
2838,146111.80193388648
2839,186199.61274068864
2840,198319.13404918686
2841,205568.44587551296
2842,221664.115987416
2843,154398.48639396686
2844,172903.46287049816
2845,113338.14460364306
2846,222807.18172443495
2847,210536.5938661918
2848,218656.49210412428
2849,201448.52635689793
2850,265567.30276163254
2851,225111.08850497875
2852,229099.74717948755
2853,240396.30694423994
2854,136606.55171036482
2855,207290.441894504
2856,203994.40535035398
2857,189448.67035622653
2858,197113.8871067821
2859,97003.43629620533
2860,127485.0383098863
2861,119636.04023942052
2862,196497.94272817363
2863,119501.97751114775
2864,241584.10932584244
2865,153910.5359324255
2866,135104.89162099682
2867,98411.3677444673
2868,88701.65355093064
2869,107234.22768108059
2870,123916.89277097624
2871,80301.4236906988
2872,35062.530269095565
2873,118710.51934118757
2874,137396.54267051036
2875,127387.09942878922
2876,159421.9710399053
2877,148477.29688186536
2878,166930.9983911837
2879,133249.1665652007
2880,109202.72845758755
2881,193899.23601975758
2882,192722.8973272839
2883,197790.1200794125
2884,198815.35233352004
2885,207346.1315029364
2886,258541.1111262047
2887,102797.74502536187
2888,144839.56770829085
2889,58737.79634417876
2890,84937.51941925148
2891,141839.79363470973
2892,51612.96803663642
2893,113764.16022194398
2894,77288.3036099447
2895,372218.2598213419
2896,299622.23637320846
2897,240929.611139672
2898,143503.3708029891
2899,211996.8893074711
2900,161016.39599207815
2901,248817.3300786076
2902,200877.25024320075
2903,334192.57677337
2904,354828.6373433219
2905,81869.83596845526
2906,203607.05100765094
2907,106977.48985766942
2908,126037.97989730378
2909,144911.02623543926
2910,73221.81774675722
2911,78576.41200313557
2912,141214.87752149787
2913,86924.1555150828
2914,80186.50840780952
2915,90656.39261150293
2916,72304.89201896326
2917,131972.08850661418
2918,131810.5632919519
2919,222003.36965598044
